id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords
1620,CTY5,small_airport,Rougemont Airport,45.43830108642578,-73.03780364990234,80.0,,CA,CA-QC,Rougemont,no,CTY5,,CTY5,,https://en.wikipedia.org/wiki/Rougemont_Airport,TY5
42280,CU-0004,small_airport,Guardalavaca Airport,21.111601,-75.819801,318.0,,CU,CU-11,Yaguajay,no,MUGV,,,,https://en.wikipedia.org/wiki/Guardalavaca_Airport,
42749,CU-0015,closed,McCalla Field,19.911500930786,-75.164199829102,,,CU,CU-14,Guantanamo Bay Naval Station,no,,,,,https://en.wikipedia.org/wiki/McCalla_Field,
44471,cvb2,small_airport,Voisey's Bay Airport,56.344722,-62.088056,,,CA,CA-NL,Natuashish,no,CVB2,,CVB2,,https://en.wikipedia.org/wiki/Voisey%27s_Bay_Aerodrome,
508471,CVC2,seaplane_base,Voyageur Channel Water Aerodrome,45.950415,-81.031109,570.0,,CA,CA-ON,Round Lake,no,CVC2,,CVC2,,https://en.wikipedia.org/wiki/Voyageur_Channel_Water_Aerodrome,
46627,CVF2,small_airport,Vodarek Field,43.723387,-80.289659,1380.0,,CA,CA-ON,Centre Wellington,no,CVF2,,,,https://en.wikipedia.org/wiki/Fergus_(Vodarek_Field)_Aerodrome,"VF2, Fergus"
17054,CVH,small_airport,Hollister Municipal Airport,36.8932991028,-121.410003662,230.0,,US,US-CA,Hollister,no,KCVH,HLI,CVH,http://www.hollister.ca.gov/site/html/gov/office/airport.asp,https://en.wikipedia.org/wiki/Hollister_Municipal_Airport,3O7
314914,CVL3,small_airport,Camden East / Varty Lake Airport,44.409,-76.8051,480.0,,CA,CA-ON,Camden East,no,CVL3,,CVL3,,https://en.wikipedia.org/wiki/Camden_East/Varty_Lake_Aerodrome,
320561,CVM2,small_airport,Victor Mine Airport,52.832802,-83.924801,284.0,,CA,CA-ON,Victor Diamond Mine,no,CVM2,,CVM2,,https://en.wikipedia.org/wiki/Victor_Mine_Aerodrome,
320795,CVP2,seaplane_base,Île Sainte-Hélène Water Airport,45.5212,-73.5394,23.0,,CA,CA-QC,Montréal,no,CVP2,,CVP2,http://www.cvp2.org/,https://en.wikipedia.org/wiki/Montr%C3%A9al/%C3%8Ele_Sainte-H%C3%A9l%C3%A8ne_Water_Airport,Hydro-Aéroport Montréal Centre-Ville
311044,CVR,closed,Hughes Airport,33.975,-118.417,17.0,,US,US-CA,Culver City,no,,,,,https://en.wikipedia.org/wiki/Hughes_Airport_(California),"CVR, CVR"
1624,CVS2,small_airport,Viking (South) Airport,53.0256,-111.948997,2242.0,,CA,CA-AB,Viking,no,CVS2,,CVS2,,https://en.wikipedia.org/wiki/Viking_(South)_Aerodrome,
320559,CVS3,heliport,Surrey Memorial Hospital Helipad,49.176015,-122.84372,245.0,,CA,CA-BC,Vancouver,no,CVS3,,CVS3,,https://en.wikipedia.org/wiki/Surrey_Memorial_Hospital,
28457,CVW2,seaplane_base,Vernon/Wildlife Seaplane Base,50.243599,-119.344002,1122.0,,CA,CA-BC,,no,CVW2,,CVW2,,https://en.wikipedia.org/wiki/Vernon/Wildlife_Water_Aerodrome,
321787,CWB2,small_airport,Bracebridge West Aerodrome,45.059008,-79.399828,755.0,,CA,CA-ON,Bracebridge,no,CWB2,,CWB2,,https://en.wikipedia.org/wiki/Bracebridge_West_Aerodrome,
1625,CWC1,small_airport,White City (Radomsky) Airport,50.439701,-104.306,2020.0,,CA,CA-SK,White City,no,,,,,https://en.wikipedia.org/wiki/White_City_(Radomsky)_Airport,CWC1
299277,cwf2,small_airport,Walter's Falls (Piper Way) Aerodrome,44.464268,-80.621016,1400.0,,CA,CA-ON,Meaford,no,CWF2,,,,https://en.wikipedia.org/wiki/Walter%27s_Falls_(Piper_Way)_Aerodrome,Boars Rock Farm
320460,CWH4,heliport,Winchester District Memorial Hospital Heliport,45.088,-75.3549,256.0,,CA,CA-ON,Ottawa,no,CWH4,,CWH4,,https://en.wikipedia.org/wiki/Winchester_District_Memorial_Hospital,
335910,CWH7,heliport,Health Sciences Centre Helipad,49.904164,-97.156563,880.0,,CA,CA-MB,Winnipeg,no,CWH7,,CWH7,http://www.hsc.mb.ca/,https://en.wikipedia.org/wiki/Health_Sciences_Centre_(Winnipeg),
353845,CWL2,seaplane_base,White Lake Seaplane Base,45.32345,-76.487267,295.0,,CA,CA-ON,,no,CWL2,,CWL2,,https://en.wikipedia.org/wiki/White_Lake_Water_Aerodrome,
335889,CWL3,small_airport,Calmar/Wizard Lake Airport,53.115969,-113.769039,2600.0,,CA,CA-AB,Calmar,no,CWL3,,CWL3,,https://en.wikipedia.org/wiki/Calmar/Wizard_Lake_Aerodrome,
353846,CWS2,closed,Washago Aerodrome,44.740439,-79.361866,749.0,,CA,CA-ON,Washago,no,,,,,https://en.wikipedia.org/wiki/Washago_Aerodrome,CWS2
351053,CWXR,closed,Croker River Airport,69.290565,-119.174259,,,CA,CA-NU,,no,,,,,https://en.wikipedia.org/wiki/Croker_River,"croker airport, DEW line, CWXR, WXR"
322573,CWZM,heliport,Boat Bluff Lighthouse Helipad,52.643733,-128.524586,44.0,,CA,CA-BC,Sarah Island,no,CWZM,,AC6,,https://en.wikipedia.org/wiki/Boat_Bluff_lighthouse,
17055,CXC,small_airport,Chitina Airport,61.582901,-144.427002,556.0,,US,US-AK,Chitina,no,CXC,CXC,CXC,,https://en.wikipedia.org/wiki/Chitina_Airport,
44646,CY-0002,medium_airport,Lefkoniko Airport / Geçitkale Air Base,35.23591,33.720088,146.0,AS,CY,CY-03,Lefkoniko (Geçitkale),yes,LCGK,GEC,,,https://en.wikipedia.org/wiki/Geçitkale_Air_Base,Geçitkale Air Base
44679,CY-0004,small_airport,Kingsfield Air Base,35.014275,33.715851,288.0,AS,CY,CY-XX,Dhekelia Sovereign Base Area,no,LCRE,,,,https://de.wikipedia.org/wiki/Flugplatz_Kingsfield,Airfield Kingsfield
35128,CY-NIC,closed,Nicosia International Airport,35.150799,33.278702,722.0,AS,CY,CY-02,Nicosia,no,,,,,https://en.wikipedia.org/wiki/Nicosia_International_Airport,"RAF Nicosia, Lefkosia, NIC.OLD, LCNC, NIC"
46596,CYAB,small_airport,Arctic Bay Airport,73.006101,-85.04616,72.0,,CA,CA-NU,Arctic Bay,yes,CYAB,YAB,,,https://en.wikipedia.org/wiki/Arctic_Bay_Airport,CJX7
1652,CYAC,small_airport,Cat Lake Airport,51.7272,-91.824402,1344.0,,CA,CA-ON,Cat Lake,yes,CYAC,YAC,,,https://en.wikipedia.org/wiki/Cat_Lake_Airport,
1653,CYAD,small_airport,La Grande-3 Airport,53.5717010498,-76.19640350339999,775.0,,CA,CA-QC,La Grande-3,no,CYAD,YAR,YAD,,https://en.wikipedia.org/wiki/La_Grande-3_Airport,YAD
1654,CYAG,medium_airport,Fort Frances Municipal Airport,48.655749,-93.44349,1125.0,,CA,CA-ON,Fort Frances,yes,CYAG,YAG,,,https://en.wikipedia.org/wiki/Fort_Frances_Municipal_Airport,
1655,CYAH,medium_airport,La Grande-4 Airport,53.754699707,-73.6753005981,1005.0,,CA,CA-QC,La Grande-4,no,CYAH,YAH,,,https://en.wikipedia.org/wiki/La_Grande-4_Airport,YAH
1656,CYAL,small_airport,Alert Bay Airport,50.582199,-126.916,240.0,,CA,CA-BC,Alert Bay,yes,CYAL,YAL,,,https://en.wikipedia.org/wiki/Alert_Bay_Airport,
1657,CYAM,medium_airport,Sault Ste Marie Airport,46.483216,-84.508467,630.0,,CA,CA-ON,Sault Ste Marie,yes,CYAM,YAM,,http://www.saultairport.com/,https://en.wikipedia.org/wiki/Sault_Ste._Marie_Airport,
1658,CYAQ,medium_airport,Kasabonika Airport,53.52470016479492,-88.6427993774414,672.0,,CA,CA-ON,Kasabonika,yes,CYAQ,XKS,,,https://en.wikipedia.org/wiki/Kasabonika_Airport,YAQ
1659,CYAS,small_airport,Kangirsuk Airport,60.027199,-69.999199,403.0,,CA,CA-QC,Kangirsuk,yes,CYAS,YKG,,,https://en.wikipedia.org/wiki/Kangirsuk_Airport,YAS
1660,CYAT,small_airport,Attawapiskat Airport,52.927502,-82.4319,31.0,,CA,CA-ON,Attawapiskat,yes,CYAT,YAT,,,https://en.wikipedia.org/wiki/Attawapiskat_Airport,
1661,CYAU,small_airport,Liverpool South Shore Regional Airport,44.230301,-64.856102,321.0,,CA,CA-NS,Greenfield,no,CYAU,,,,https://en.wikipedia.org/wiki/Liverpool/South_Shore_Regional_Airport,"YAU, Greenfield Dragway"
1662,CYAV,medium_airport,Winnipeg / St. Andrews Airport,50.0564,-97.032501,760.0,,CA,CA-MB,Winnipeg/Saint Andrews,yes,CYAV,,,,https://en.wikipedia.org/wiki/Winnipeg/St._Andrews_Airport,YAV
1663,CYAW,heliport,Halifax / CFB Shearwater Heliport,44.636782,-63.502107,144.0,,CA,CA-NS,Halifax,no,CYAW,,YAW,,https://en.wikipedia.org/wiki/CFB_Shearwater,YAW
1664,CYAX,medium_airport,Lac Du Bonnet Airport,50.294399,-96.010002,850.0,,CA,CA-MB,Lac Du Bonnet,yes,CYAX,,,,https://en.wikipedia.org/wiki/Lac_du_Bonnet_Airport,YAX
1665,CYAY,medium_airport,St. Anthony Airport,51.391909,-56.08321,108.0,,CA,CA-NL,St. Anthony,yes,CYAY,YAY,,,https://en.wikipedia.org/wiki/St._Anthony_Airport,
1666,CYAZ,medium_airport,Tofino / Long Beach Airport,49.079833,-125.775583,80.0,,CA,CA-BC,Tofino,yes,CYAZ,YAZ,,http://www.acrd.bc.ca/long-beach-airport,https://en.wikipedia.org/wiki/Tofino_Airport,
1667,CYBA,small_airport,Banff Airport,51.208222,-115.540624,4583.0,,CA,CA-AB,Banff,no,CYBA,YBA,,,https://en.wikipedia.org/wiki/Banff_Airport,YBA
1668,CYBB,small_airport,Kugaaruk Airport,68.535711,-89.805508,56.0,,CA,CA-NU,Kugaaruk,yes,CYBB,YBB,,,https://en.wikipedia.org/wiki/Kugaaruk_Airport,"YBB, Pelly Bay Townsite Airport"
1669,CYBC,medium_airport,Baie-Comeau Airport,49.1325,-68.204399,71.0,,CA,CA-QC,Baie-Comeau,yes,CYBC,YBC,YBC,,https://en.wikipedia.org/wiki/Baie-Comeau_Airport,
1670,CYBD,medium_airport,Bella Coola Airport,52.387501,-126.596001,117.0,,CA,CA-BC,Bella Coola,yes,CYBD,QBC,,,https://en.wikipedia.org/wiki/Bella_Coola_Airport,YBD
1671,CYBE,small_airport,Uranium City Airport,59.561401,-108.481003,1044.0,,CA,CA-SK,Uranium City,yes,CYBE,YBE,,,https://en.wikipedia.org/wiki/Uranium_City_Airport,
1672,CYBF,medium_airport,Bonnyville Airport,54.304199,-110.744003,1836.0,,CA,CA-AB,Bonnyville,yes,CYBF,YBY,,http://town.bonnyville.ab.ca/livingin/airport/index.html,https://en.wikipedia.org/wiki/Bonnyville_Airport,YBF
1673,CYBG,medium_airport,CFB Bagotville / Saguenay-Bagotville Airport,48.331908,-70.992909,522.0,,CA,CA-QC,La Baie,yes,CYBG,YBG,,,https://en.wikipedia.org/wiki/CFB_Bagotville,Bagotville Airport
1674,CYBK,medium_airport,Baker Lake Airport,64.29889678960001,-96.077796936,59.0,,CA,CA-NU,Baker Lake,yes,CYBK,YBK,,,https://en.wikipedia.org/wiki/Baker_Lake_Airport,
1675,CYBL,medium_airport,Campbell River Airport,49.950802,-125.271004,346.0,,CA,CA-BC,Campbell River,yes,CYBL,YBL,YBL,,https://en.wikipedia.org/wiki/Campbell_River_Airport,
1676,CYBN,heliport,CFB Borden Heliport,44.271702,-79.912498,729.0,,CA,CA-ON,Borden,no,CYBN,,,,https://en.wikipedia.org/wiki/CFB_Borden,"YBN, Camp Borden"
1629,CYBP,small_airport,Brooks Regional Airport,50.633598,-111.926003,2490.0,,CA,CA-AB,Brooks,no,CYBP,,CYBP,,https://en.wikipedia.org/wiki/Brooks_Regional_Aerodrome,YBP
1677,CYBQ,small_airport,Tadoule Lake Airport,58.706308,-98.511057,923.0,,CA,CA-MB,Tadoule Lake,yes,CYBQ,XTL,,,https://en.wikipedia.org/wiki/Tadoule_Lake_Airport,YBQ
1678,CYBR,medium_airport,Brandon Municipal Airport,49.91,-99.951897,1343.0,,CA,CA-MB,Brandon,yes,CYBR,YBR,,,https://en.wikipedia.org/wiki/Brandon_Airport,
1679,CYBT,small_airport,Brochet Airport,57.8894,-101.679001,1136.0,,CA,CA-MB,Brochet,yes,CYBT,YBT,,,https://en.wikipedia.org/wiki/Brochet_Airport,
1680,CYBU,medium_airport,Nipawin Airport,53.33250045776367,-104.00800323486328,1220.0,,CA,CA-SK,Nipawin,no,CYBU,,,,https://en.wikipedia.org/wiki/Nipawin_Airport,YBU
1681,CYBV,small_airport,Berens River Airport,52.358898,-97.018303,728.0,,CA,CA-MB,Berens River,yes,CYBV,YBV,,,https://en.wikipedia.org/wiki/Berens_River_Airport,
1682,CYBW,medium_airport,Calgary / Springbank Airport,51.1031,-114.374001,3940.0,,CA,CA-AB,Calgary,no,CYBW,,,http://www.ybw.ca/,https://en.wikipedia.org/wiki/Calgary/Springbank_Airport,YBW
1683,CYBX,medium_airport,Lourdes-de-Blanc-Sablon Airport,51.4436,-57.185299,121.0,,CA,CA-QC,Blanc-Sablon,yes,CYBX,YBX,,,https://en.wikipedia.org/wiki/Lourdes-de-Blanc-Sablon_Airport,
1684,CYCA,small_airport,Cartwright Airport,53.682501,-57.042303,40.0,,CA,CA-NL,Cartwright,yes,CYCA,YRF,,,https://en.wikipedia.org/wiki/Cartwright_Airport,YCA
1685,CYCB,medium_airport,Cambridge Bay Airport,69.1081008911,-105.138000488,90.0,,CA,CA-NU,Cambridge Bay,yes,CYCB,YCB,,,https://en.wikipedia.org/wiki/Cambridge_Bay_Airport,
1686,CYCC,medium_airport,Cornwall Regional Airport,45.092637,-74.567724,175.0,,CA,CA-ON,Cornwall,no,CYCC,YCC,,,https://en.wikipedia.org/wiki/Cornwall_Regional_Airport,
1687,CYCD,medium_airport,Nanaimo Airport,49.05497,-123.869863,92.0,,CA,CA-BC,Nanaimo,yes,CYCD,YCD,,https://www.nanaimoairport.com/,https://en.wikipedia.org/wiki/Nanaimo_Airport,
1688,CYCE,medium_airport,Centralia / James T. Field Memorial Aerodrome,43.285599,-81.508301,824.0,,CA,CA-ON,Huron Park,no,CYCE,YCE,CYCE,,https://en.wikipedia.org/wiki/Centralia/Huron_Airpark,"RCAF Station Centralia, Huron Airpark"
1689,CYCG,medium_airport,Castlegar/West Kootenay Regional Airport,49.296398,-117.632004,1624.0,,CA,CA-BC,Castlegar,yes,CYCG,YCG,,https://www.wkrairport.ca/,https://en.wikipedia.org/wiki/Castlegar_Airport,
1690,CYCH,medium_airport,Miramichi Airport,47.007801,-65.449203,108.0,,CA,CA-NB,Miramichi,yes,CYCH,YCH,,,https://en.wikipedia.org/wiki/Miramichi_Airport,"CFB Chatham, RCAF Station Chatham"
1364,CYCK,small_airport,Chatham Kent Airport,42.3064002991,-82.0819015503,650.0,,CA,CA-ON,Chatham-Kent,no,CYCK,XCM,NZ3,,https://en.wikipedia.org/wiki/Chatham-Kent_Airport,CNZ3
1691,CYCL,medium_airport,Charlo Airport,47.990799,-66.330299,132.0,,CA,CA-NB,Charlo,yes,CYCL,YCL,,,https://en.wikipedia.org/wiki/Charlo_Airport,
1692,CYCN,medium_airport,Cochrane Airport,49.10559844970703,-81.01360321044922,861.0,,CA,CA-ON,Cochrane,no,CYCN,YCN,,,https://en.wikipedia.org/wiki/Cochrane_Airport,
1693,CYCO,small_airport,Kugluktuk Airport,67.816408,-115.14307,74.0,,CA,CA-NU,Kugluktuk,yes,CYCO,YCO,,,https://en.wikipedia.org/wiki/Kugluktuk_Airport,Copper Mine Airport
1694,CYCP,medium_airport,Blue River Airport,52.11669921875,-119.28299713134766,2240.0,,CA,CA-BC,Blue River,no,CYCP,,,,https://en.wikipedia.org/wiki/Blue_River_Airport,YCP
1695,CYCQ,medium_airport,Chetwynd Airport,55.687198638916016,-121.6269989013672,2000.0,,CA,CA-BC,Chetwynd,no,CYCQ,YCQ,,,https://en.wikipedia.org/wiki/Chetwynd_Airport,
1696,CYCR,small_airport,Cross Lake (Charlie Sinclair Memorial) Airport,54.609758,-97.762442,709.0,,CA,CA-MB,Cross Lake,yes,CYCR,YCR,,,https://en.wikipedia.org/wiki/Cross_Lake_(Charlie_Sinclair_Memorial)_Airport,
1697,CYCS,small_airport,Chesterfield Inlet Airport,63.346901,-90.731102,32.0,,CA,CA-NU,Chesterfield Inlet,yes,CYCS,YCS,,,https://en.wikipedia.org/wiki/Chesterfield_Inlet_Airport,
1698,CYCT,small_airport,Coronation Airport,52.0750007629,-111.444999695,2595.0,,CA,CA-AB,Coronation,no,CYCT,YCT,,,https://en.wikipedia.org/wiki/Coronation_Airport,YCT
28111,CYCV,closed,Cartierville Airport,45.516701,-73.716698,120.0,,CA,CA-QC,Montreal,no,,,,,https://en.wikipedia.org/wiki/Cartierville_Airport,"CYCV, YCV"
1699,CYCW,small_airport,Chilliwack Airport,49.153157,-121.939309,32.0,,CA,CA-BC,Chilliwack,no,CYCW,YCW,,,https://en.wikipedia.org/wiki/Chilliwack_Airport,YCW
1700,CYCX,heliport,CFB Gagetown Heliport,45.837766,-66.436729,166.0,,CA,CA-NB,Oromocto,no,CYCX,,,,https://en.wikipedia.org/wiki/CFB_Gagetown,YCX
1701,CYCY,small_airport,Clyde River Airport,70.486099,-68.516701,87.0,,CA,CA-NU,Clyde River,yes,CYCY,YCY,,,https://en.wikipedia.org/wiki/Clyde_River_Airport,
1702,CYCZ,small_airport,Fairmont Hot Springs Airport,50.331052,-115.873739,2661.0,,CA,CA-BC,Fairmont Hot Springs,no,CYCZ,YCZ,,,https://en.wikipedia.org/wiki/Fairmont_Hot_Springs_Airport,YCZ
317872,CYD,small_airport,Ejidal de San Ignacio Airstrip,27.2906,-112.8851,575.0,,MX,MX-BCS,Mulegé,no,,,SNG,,https://en.wikipedia.org/wiki/San_Ignacio_Downtown_Airstrip,
353838,CYD2,seaplane_base,Yellow Dog Lodge Seaplane Base,62.890556,-113.867778,725.0,,CA,CA-NT,Graham Lake,no,CYD2,,CYD2,https://yellowdoglodge.ca/,https://en.wikipedia.org/wiki/Graham_Lake_(Yellow_Dog_Lodge)_Water_Aerodrome,
1703,CYDA,medium_airport,Dawson City Airport,64.04309844970703,-139.1280059814453,1215.0,,CA,CA-YT,Dawson City,yes,CYDA,YDA,,,https://en.wikipedia.org/wiki/Dawson_City_Airport,
1704,CYDB,medium_airport,Burwash Airport,61.371101,-139.041,2647.0,,CA,CA-YT,Burwash Landing,no,CYDB,YDB,,,https://en.wikipedia.org/wiki/Burwash_Airport,
1705,CYDC,small_airport,Princeton Airport,49.468102,-120.511002,2298.0,,CA,CA-BC,Town of Princeton,no,CYDC,,,http://princetonairport.ca,https://en.wikipedia.org/wiki/Princeton_Airport_(British_Columbia),YDC
1706,CYDF,medium_airport,Deer Lake Airport,49.2108,-57.391399,72.0,,CA,CA-NL,Deer Lake,yes,CYDF,YDF,,https://deerlakeairport.com/,https://en.wikipedia.org/wiki/Deer_Lake_Airport_(Newfoundland),
1708,CYDL,small_airport,Dease Lake Airport,58.422199,-130.031998,2600.0,,CA,CA-BC,Dease Lake,yes,CYDL,YDL,,,https://en.wikipedia.org/wiki/Dease_Lake_Airport,YDL
1709,CYDM,medium_airport,Ross River Airport,61.9706001282,-132.42300415,2314.0,,CA,CA-YT,Ross River,no,CYDM,XRR,YDM,,https://en.wikipedia.org/wiki/Ross_River_Airport,
1710,CYDN,medium_airport,Dauphin Barker Airport,51.1008,-100.052002,999.0,,CA,CA-MB,Dauphin,yes,CYDN,YDN,,,https://en.wikipedia.org/wiki/Dauphin_(Lt._Col_W.G._(Billy)_Barker_VC_Airport),
1711,CYDO,medium_airport,Dolbeau-Saint-Felicien Airport,48.7785,-72.375,372.0,,CA,CA-QC,Dolbeau-Saint-Felicien,no,CYDO,YDO,,,https://en.wikipedia.org/wiki/Dolbeau-St-F%C3%A9licien_Airport,Dolbeau St Methode
1712,CYDP,small_airport,Nain Airport,56.550778,-61.682224,22.0,,CA,CA-NL,Nain,yes,CYDP,YDP,,,https://en.wikipedia.org/wiki/Nain_Airport,
1713,CYDQ,medium_airport,Dawson Creek Airport,55.741245,-120.183263,2148.0,,CA,CA-BC,Dawson Creek,no,CYDQ,YDQ,,,https://en.wikipedia.org/wiki/Dawson_Creek_Airport,
1714,CYEA,small_airport,Empress Airport,50.93330001831055,-110.01300048828124,2211.0,,CA,CA-AB,Empress,no,CYEA,,,,https://en.wikipedia.org/wiki/Empress_Airport,YEA
1715,CYED,heliport,Edmonton (CFB Namao) Heliport,53.667934,-113.472548,2257.0,,CA,CA-AB,Edmonton,no,CYED,,CYED,,https://en.wikipedia.org/wiki/CFB_Edmonton,"YED, CFB Edmonton, Namao Airport"
1716,CYEE,medium_airport,Huronia Airport,44.6833000183,-79.9282989502,770.0,,CA,CA-ON,Midland,no,CYEE,,YEE,,https://en.wikipedia.org/wiki/Midland/Huronia_Airport,
1717,CYEG,large_airport,Edmonton International Airport,53.3097,-113.580002,2373.0,,CA,CA-AB,Edmonton,yes,CYEG,YEG,CYEG,http://www.edmontonairports.com/,https://en.wikipedia.org/wiki/Edmonton_International_Airport,
1718,CYEK,small_airport,Arviat Airport,61.0942,-94.070801,32.0,,CA,CA-NU,Arviat,yes,CYEK,YEK,,,https://en.wikipedia.org/wiki/Arviat_Airport,
1719,CYEL,medium_airport,Elliot Lake Municipal Airport,46.351398468,-82.5614013672,1087.0,,CA,CA-ON,Elliot Lake,no,CYEL,YEL,,http://cyelont.tripod.com/cyel/,https://en.wikipedia.org/wiki/Elliot_Lake_Municipal_Airport,
1720,CYEM,medium_airport,Manitoulin East Municipal Airport,45.842435,-81.857595,869.0,,CA,CA-ON,Sheguiandah,no,CYEM,YEM,,,https://en.wikipedia.org/wiki/Manitowaning/Manitoulin_East_Municipal_Airport,
1721,CYEN,medium_airport,Estevan Airport,49.2103004456,-102.966003418,1905.0,,CA,CA-SK,Estevan,no,CYEN,YEN,,,https://en.wikipedia.org/wiki/Estevan_Regional_Aerodrome,YEN
1722,CYER,small_airport,Fort Severn Airport,56.018902,-87.676102,48.0,,CA,CA-ON,Fort Severn,yes,CYER,YER,,,https://en.wikipedia.org/wiki/Fort_Severn_Airport,
1723,CYES,small_airport,Edmundston Airport,47.487208,-68.477732,490.0,,CA,CA-NB,Edmundston,no,CYES,,,,https://en.wikipedia.org/wiki/Edmundston_Airport,YES
1724,CYET,medium_airport,Edson Airport,53.5788993835,-116.464996338,3043.0,,CA,CA-AB,Edson,no,CYET,YET,,,https://en.wikipedia.org/wiki/Edson_Airport,
1725,CYEU,small_airport,Eureka Airport,79.9946975708,-85.814201355,256.0,,CA,CA-NU,Eureka,no,CYEU,YEU,,,https://en.wikipedia.org/wiki/Eureka_Aerodrome,YEU
1726,CYEV,medium_airport,Inuvik Mike Zubko Airport,68.30419921880001,-133.483001709,224.0,,CA,CA-NT,Inuvik,yes,CYEV,YEV,,,https://en.wikipedia.org/wiki/Inuvik_(Mike_Zubko)_Airport,
1727,CYEY,medium_airport,Amos/Magny Airport,48.563903,-78.249702,1068.0,,CA,CA-QC,Amos,no,CYEY,YEY,,,https://en.wikipedia.org/wiki/Amos/Magny_Airport,
1728,CYFA,small_airport,Fort Albany Airport,52.203451,-81.695194,48.0,,CA,CA-ON,Fort Albany,yes,CYFA,YFA,,,https://en.wikipedia.org/wiki/Fort_Albany_Airport,
1729,CYFB,medium_airport,Iqaluit Airport,63.756402,-68.555801,110.0,,CA,CA-NU,Iqaluit,yes,CYFB,YFB,,,https://en.wikipedia.org/wiki/Iqaluit_Airport,Frobisher Bay Air Base
1730,CYFC,medium_airport,Fredericton Airport,45.868900299072266,-66.53720092773438,68.0,,CA,CA-NB,Fredericton,yes,CYFC,YFC,,,https://en.wikipedia.org/wiki/Greater_Fredericton_Airport,
1731,CYFD,small_airport,Brantford Municipal Airport,43.13140106201172,-80.34249877929688,815.0,,CA,CA-ON,Brantford,no,CYFD,,,http://www.brantfordairport.ca,https://en.wikipedia.org/wiki/Brantford_Airport,YFD
1732,CYFE,medium_airport,Forestville Airport,48.74610137939453,-69.09719848632812,293.0,,CA,CA-QC,Forestville,no,CYFE,YFE,,,https://en.wikipedia.org/wiki/Forestville_Airport,
1733,CYFH,small_airport,Fort Hope Airport,51.561901,-87.907799,899.0,,CA,CA-ON,Fort Hope,yes,CYFH,YFH,,,https://en.wikipedia.org/wiki/Fort_Hope_Airport,
1734,CYFJ,medium_airport,Mont-Tremblant International Airport,46.409401,-74.779999,827.0,,CA,CA-QC,La Macaza,no,CYFJ,YTM,,http://www.mtia.ca/,https://en.wikipedia.org/wiki/Rivi%C3%A8re_Rouge/Mont-Tremblant_International_Inc_Airport,YFJ
1735,CYFO,small_airport,Flin Flon Airport,54.678101,-101.681999,997.0,,CA,CA-MB,Flin Flon,yes,CYFO,YFO,,,https://en.wikipedia.org/wiki/Flin_Flon_Airport,
1736,CYFR,medium_airport,Fort Resolution Airport,61.1808013916,-113.690002441,526.0,,CA,CA-NT,Fort Resolution,no,CYFR,YFR,,,https://en.wikipedia.org/wiki/Fort_Resolution_Airport,YFR
1737,CYFS,medium_airport,Fort Simpson Airport,61.76020050048828,-121.23699951171876,555.0,,CA,CA-NT,Fort Simpson,yes,CYFS,YFS,,,https://en.wikipedia.org/wiki/Fort_Simpson_Airport,
1738,CYFT,small_airport,Makkovik Airport,55.077335,-59.187942,234.0,,CA,CA-NL,Makkovik,yes,CYFT,YMN,,,https://en.wikipedia.org/wiki/Makkovik_Airport,YFT
353841,CYG2,small_airport,Yellow Gold Airport,43.159989,-81.703091,642.0,,CA,CA-ON,Parkhill,no,CYG2,,CYG2,,https://en.wikipedia.org/wiki/Parkhill_(Yellow_Gold)_Aerodrome,
1739,CYGB,small_airport,Texada Gillies Bay Airport,49.694341,-124.518099,326.0,,CA,CA-BC,Texada,no,CYGB,YGB,,,https://en.wikipedia.org/wiki/Texada/Gillies_Bay_Airport,
1740,CYGD,medium_airport,Goderich Airport,43.7668991089,-81.7106018066,712.0,,CA,CA-ON,Goderich,no,CYGD,,YGD,http://www.goderich.ca/en/townhall/airport.asp,https://en.wikipedia.org/wiki/Goderich_Airport,
1741,CYGE,medium_airport,Golden Airport,51.299196,-116.982002,2575.0,,CA,CA-BC,Golden,no,CYGE,,,,https://en.wikipedia.org/wiki/Golden_Airport,AL4
1742,CYGH,small_airport,Fort Good Hope Airport,66.240658,-128.647757,268.0,,CA,CA-NT,Fort Good Hope,yes,CYGH,YGH,,,https://en.wikipedia.org/wiki/Fort_Good_Hope_Airport,
1743,CYGK,medium_airport,Kingston Norman Rogers Airport,44.2253,-76.596901,305.0,,CA,CA-ON,Kingston,no,CYGK,YGK,,http://www.ygkairport.com,https://en.wikipedia.org/wiki/Kingston/Norman_Rogers_Airport,
1744,CYGL,medium_airport,La Grande Rivière Airport,53.625301361083984,-77.7042007446289,639.0,,CA,CA-QC,La Grande Rivière,yes,CYGL,YGL,,,https://en.wikipedia.org/wiki/La_Grande_Rivi%C3%A8re_Airport,
1745,CYGM,medium_airport,Gimli Industrial Park Airport,50.62810134887695,-97.04329681396484,753.0,,CA,CA-MB,Gimli,no,CYGM,YGM,,,https://en.wikipedia.org/wiki/Gimli_Industrial_Park_Airport,
1746,CYGO,small_airport,Gods Lake Narrows Airport,54.55768,-94.490061,617.0,,CA,CA-MB,Gods Lake Narrows,yes,CYGO,YGO,,,https://en.wikipedia.org/wiki/Gods_Lake_Narrows_Airport,
